Customer No.,Exposure at Default (in lakh Rs.),Recovery (%),Probability of Default,,
4806,18.79,28.00%,0.0038,5.2612,0.05140944
4807,13.67,26.15%,0.0066,3.574705,0.066628947
4808,3.57,17.08%,0.0081,0.609756,0.0239779764
4809,21.3,35.05%,0.003,7.46565,0.04150305
4810,24.08,35.42%,0.0072,8.529136,0.1119662208
4811,21.02,27.77%,0.0076,5.837254,0.1153888696
4812,19.21,29.09%,0.0069,5.588189,0.0939904959
4813,3.72,29.87%,0.0051,1.111164,0.0133050636
4814,8.2,38.76%,0.0065,3.17832,0.03264092
4815,9.21,23.77%,0.0075,2.189217,0.0526558725
4816,24.17,2.44%,0.006,0.589748,0.141481512
4817,21.79,31.28%,0.009,6.815912,0.134766792
4818,17.46,3.58%,0.0093,0.625068,0.1565648676
4819,16.73,34.49%,0.0016,5.770177,0.0175357168
4820,10.52,27.58%,0.0093,2.901416,0.0708528312
4821,5.79,14.23%,0.0083,0.823917,0.0412184889
4822,1.23,18.48%,0.0053,0.227304,0.0053142888
4823,12.19,14.86%,0.0056,1.811434,0.0581199696
4824,12.68,30.16%,0.0035,3.824288,0.030994992
4825,11.65,17.81%,0.0082,2.074865,0.078516107
4826,18.39,20.03%,0.0015,3.683517,0.0220597245
4827,22.41,18.68%,0.0022,4.186188,0.0400923864
4828,5.64,28.07%,0.0087,1.583148,0.0352946124
4829,9.11,26.21%,0.0015,2.387731,0.0100834035
4830,3.82,39.03%,0.0036,1.490946,0.0083845944
4831,23.51,23.17%,0.0048,5.447267,0.0867011184
4832,8.34,24.06%,0.0042,2.006604,0.0266002632
4833,5.72,38.32%,0.0042,2.191904,0.0148180032
4834,22.05,8.73%,0.0073,1.924965,0.1469127555
4835,2.15,9.24%,0.0093,0.19866,0.018147462
4836,21.99,34.74%,0.0054,7.639326,0.0774936396
4837,8.77,3.42%,0.0025,0.299934,0.021175165
4838,11.4,13.95%,0.0038,1.5903,0.03727686
4839,1.28,33.10%,0.0004,0.42368,0.000342528
4840,4.41,7.26%,0.0038,0.320166,0.0155413692
4841,11.91,17.66%,0.0076,2.103306,0.0745308744
4842,17,15.04%,0.009,2.5568,0.1299888
4843,15.09,4.00%,0.0001,0.6036,0.00144864
4844,0.34,30.46%,0.0064,0.103564,0.0015131904
4845,10.95,33.98%,0.0094,3.72081,0.067954386
4846,23.65,7.64%,0.0097,1.80686,0.211878458
4847,13.31,9.47%,0.0091,1.260457,0.1096508413
4848,24.02,34.00%,0.0026,8.1668,0.04121832
4849,14.52,18.76%,0.0004,2.723952,0.0047184192
4850,13.55,2.29%,0.001,0.310295,0.013239705
4851,22.68,22.39%,0.0033,5.078052,0.0580864284
4852,18.97,19.28%,0.005,3.657416,0.07656292
4853,21.38,39.05%,0.0085,8.34889,0.110764435
4854,16.82,16.27%,0.0046,2.736614,0.0647835756
4855,24.6,34.89%,0.0031,8.58294,0.049652886
4856,1.38,33.65%,0.0086,0.46437,0.007874418
4857,1.77,10.62%,0.0096,0.187974,0.0151874496
4858,16.5,12.03%,0.0047,1.98495,0.068220735
4859,11.75,2.57%,0.0004,0.301975,0.00457921
4860,21.24,2.07%,0.0074,0.439668,0.1539224568
4861,6.56,39.89%,0.0017,2.616784,0.0067034672
4862,4.89,13.73%,0.0001,0.671397,0.0004218603
4863,16.34,26.55%,0.0043,4.33827,0.051607439
4864,3.46,24.59%,0.0065,0.850814,0.016959709
4865,11.14,30.39%,0.0088,3.385446,0.0682400752
4866,11.18,20.30%,0.008,2.26954,0.07128368
4867,5.79,12.29%,0.002,0.711591,0.010156818
4868,20.05,28.26%,0.0085,5.66613,0.122262895
4869,20.99,22.04%,0.0088,4.626196,0.1440014752
4870,9.39,15.06%,0.001,1.414134,0.007975866
4871,23.04,34.10%,0.0013,7.85664,0.019738368
4872,22.54,35.26%,0.0091,7.947604,0.1327908036
4873,11.89,17.23%,0.0008,2.048647,0.0078730824
4874,12.43,32.10%,0.0091,3.99003,0.076803727
4875,2.67,37.77%,0.0087,1.008459,0.0144554067
4876,8.56,30.17%,0.0045,2.582552,0.026898516
4877,3,14.00%,0.0073,0.42,0.018834
4878,23.26,22.20%,0.0091,5.16372,0.164676148
4879,11.77,24.47%,0.0015,2.880119,0.0133348215
4880,12.2,39.10%,0.0067,4.7702,0.04977966
4881,7.54,32.53%,0.0051,2.452762,0.0259449138
4882,11,20.38%,0.0084,2.2418,0.07356888
4883,17.07,31.41%,0.01,5.361687,0.11708313
4884,11.26,30.80%,0.0071,3.46808,0.055322632
4885,15.97,29.53%,0.0067,4.715941,0.0754021953
4886,11.11,5.30%,0.002,0.58883,0.02104234
4887,3.65,8.29%,0.0044,0.302585,0.014728626
4888,4,10.16%,0.0002,0.4064,0.00071872
4889,14.38,16.73%,0.0061,2.405774,0.0730427786
4890,9.34,8.85%,0.0047,0.82659,0.040013027
4891,23.92,31.73%,0.0073,7.589816,0.1192103432
4892,1.03,10.54%,0.0098,0.108562,0.0090300924
4893,18.93,11.16%,0.0011,2.112588,0.0184991532
4894,3.43,24.83%,0.0089,0.851669,0.0229471459
4895,12.49,2.62%,0.0001,0.327238,0.0012162762
4896,1.25,2.85%,0.0063,0.035625,0.0076505625
4897,5,26.30%,0.0087,1.315,0.0320595
4898,13.5,5.87%,0.0026,0.79245,0.03303963
4899,14.28,35.92%,0.008,5.129376,0.073204992
4900,7.89,24.96%,0.004,1.969344,0.023682624
4901,5.81,19.36%,0.0077,1.124816,0.0360759168
4902,4.81,21.43%,0.0075,1.030783,0.0283441275
4903,2.6,33.18%,0.009,0.86268,0.01563588
4904,11.3,26.73%,0.009,3.02049,0.07451559
4905,17.12,20.56%,0.0008,3.519872,0.0108801024
4906,0.06,18.62%,0.0022,0.011172,0.0001074216
4907,0.21,27.22%,0.0065,0.057162,0.000993447
4908,0.95,23.85%,0.0015,0.226575,0.0010851375
4909,10.51,9.84%,0.0088,1.034184,0.0833871808
4910,18.79,16.09%,0.0074,3.023311,0.1166734986
4911,0.53,4.14%,0.0093,0.021942,0.0047249394
4912,5.28,28.43%,0.0028,1.501104,0.0105809088
4913,0.78,4.22%,0.0098,0.032916,0.0073214232
4914,24.22,19.18%,0.0069,4.645396,0.1350647676
4915,14.32,7.87%,0.0013,1.126984,0.0171509208
4916,6.35,9.10%,0.0087,0.57785,0.050217705
4917,12.22,24.15%,0.002,2.95113,0.01853774
4918,21.28,19.41%,0.0003,4.130448,0.0051448656
4919,5.34,3.98%,0.0085,0.212532,0.043583478
4920,21.08,27.54%,0.0029,5.805432,0.0442962472
4921,18.49,16.06%,0.0036,2.969494,0.0558738216
4922,23.49,32.76%,0.0052,7.695324,0.0821323152
4923,0.08,8.64%,0.0092,0.006912,0.0006724096
4924,8.72,8.98%,0.0036,0.783056,0.0285729984
4925,13.78,28.87%,0.0096,3.978286,0.0940964544
4926,14.99,19.18%,0.0052,2.875082,0.0629975736
4927,11.95,16.19%,0.0056,1.934705,0.056085652
4928,4.86,9.84%,0.0092,0.478224,0.0403123392
4929,2.66,16.55%,0.0036,0.44023,0.007991172
4930,6.04,22.88%,0.0094,1.381952,0.0437856512
4931,23.65,13.23%,0.0013,3.128895,0.0266774365
4932,18.67,7.63%,0.0057,1.424521,0.0982992303
4933,11.47,32.66%,0.0066,3.746102,0.0509777268
4934,4.42,20.24%,0.0099,0.894608,0.0349013808
4935,24.33,17.30%,0.0019,4.20909,0.038229729
4936,12.96,7.18%,0.0028,0.930528,0.0336825216
4937,7.62,31.55%,0.0009,2.40411,0.004694301
4938,0.89,39.36%,0.0055,0.350304,0.002968328
4939,10.14,37.87%,0.0028,3.840018,0.0176399496
4940,13.55,7.32%,0.0084,0.99186,0.105488376
4941,0.81,15.22%,0.0015,0.123282,0.001030077
4942,4.47,1.30%,0.0073,0.05811,0.032206797
4943,14.59,4.34%,0.0066,0.633206,0.0921148404
4944,3.11,31.84%,0.0077,0.990224,0.0163222752
4945,21.9,2.29%,0.0085,0.50151,0.181887165
4946,13.1,32.48%,0.0023,4.25488,0.020343776
4947,19.79,33.66%,0.0083,6.661314,0.1089680938
4948,8.69,18.67%,0.0087,1.622423,0.0614879199
4949,6.01,35.75%,0.0096,2.148575,0.03706968
4950,12.83,39.20%,0.0092,5.02936,0.071765888
4951,5.29,35.50%,0.0011,1.87795,0.003753255
4952,19.37,28.60%,0.0071,5.53982,0.098194278
4953,16.33,15.66%,0.0067,2.557278,0.0922772374
4954,12.01,36.25%,0.005,4.353625,0.038281875
4955,9.58,15.33%,0.0066,1.468614,0.0535351476
4956,6.17,21.45%,0.0007,1.323465,0.0033925745
4957,11.53,23.62%,0.0088,2.723386,0.0774982032
4958,20.18,19.32%,0.002,3.898776,0.032562448
4959,17.55,18.89%,0.0047,3.315195,0.0669035835
4960,19.21,27.79%,0.0061,5.338459,0.0846164001
4961,17.54,30.07%,0.0065,5.274278,0.079727193
4962,15.5,22.34%,0.0095,3.4627,0.11435435
4963,4.79,25.51%,0.0079,1.221929,0.0281877609
4964,15.82,22.04%,0.0058,3.486728,0.0715329776
4965,15.75,38.35%,0.0043,6.040125,0.0417524625
4966,14.58,19.57%,0.006,2.853306,0.070360164
4967,2.1,37.83%,0.0085,0.79443,0.011097345
4968,8.73,21.43%,0.0093,1.870839,0.0637901973
4969,23.46,32.10%,0.0047,7.53066,0.074867898
4970,0.42,31.07%,0.0075,0.130494,0.002171295
4971,1.93,24.71%,0.0033,0.476903,0.0047952201
4972,20.24,17.22%,0.0084,3.485328,0.1407392448
4973,0.72,33.57%,0.0009,0.241704,0.0004304664
4974,9.23,22.05%,0.0028,2.035215,0.020145398
4975,3.14,33.80%,0.0086,1.06132,0.017876648
4976,8.99,0.96%,0.0006,0.086304,0.0053422176
4977,18.74,21.62%,0.0029,4.051588,0.0425963948
4978,24.22,31.75%,0.0013,7.68985,0.021489195
4979,4.95,5.50%,0.0089,0.27225,0.041631975
4980,5.23,25.31%,0.0079,1.323713,0.0308596673
4981,0.18,1.11%,0.0002,0.001998,3.56004E-05
4982,22.15,26.75%,0.0021,5.925125,0.0340722375
4983,10.41,23.33%,0.0027,2.428653,0.0215496369
4984,5.9,19.82%,0.0015,1.16938,0.00709593
4985,11.33,14.94%,0.0046,1.692702,0.0443315708
4986,24.39,10.92%,0.0012,2.663388,0.0260719344
4987,3.94,7.00%,0.0049,0.2758,0.01795458
4988,15.02,39.81%,0.0032,5.979462,0.0289297216
4989,20.76,39.63%,0.007,8.227188,0.087729684
4990,15.54,12.95%,0.0078,2.01243,0.105515046
4991,10.56,8.83%,0.0088,0.932448,0.0847224576
4992,3.13,9.08%,0.0079,0.284204,0.0224817884
4993,5.23,25.29%,0.0039,1.322667,0.0152385987
4994,3.16,38.10%,0.0085,1.20396,0.01662634
4995,15.11,27.75%,0.0091,4.193025,0.0993444725
4996,1.34,31.86%,0.006,0.426924,0.005478456
4997,13.3,15.73%,0.0099,2.09209,0.110958309
4998,15.69,32.75%,0.005,5.138475,0.052757625
4999,13.41,38.92%,0.0086,5.219172,0.0704411208
5000,0.36,34.12%,0.0093,0.122832,0.0022056624
5001,24.98,17.50%,0.0009,4.3715,0.01854765
5002,18.41,14.58%,0.0003,2.684178,0.0047177466
5003,9.58,22.90%,0.0025,2.19382,0.01846545
5004,16.77,24.03%,0.0063,4.029831,0.0802630647
5005,12.29,21.52%,0.0008,2.644808,0.0077161536
5006,16.19,10.92%,0.005,1.767948,0.07211026
5007,13.71,1.84%,0.0045,0.252264,0.060559812
5008,14.96,1.38%,0.0021,0.206448,0.0309824592
5009,6.64,26.70%,0.0083,1.77288,0.040397096
5010,24.26,30.53%,0.0024,7.406578,0.0404482128
5011,6.31,16.61%,0.0046,1.048091,0.0242047814
5012,11.39,20.53%,0.002,2.338367,0.018103266
5013,8.73,7.56%,0.0092,0.659988,0.0742441104
5014,4.44,37.67%,0.001,1.672548,0.002767452
5015,22.99,38.73%,0.0062,8.904027,0.0873330326
5016,11.79,1.70%,0.0044,0.20043,0.050994108
5017,24.11,27.29%,0.0082,6.579619,0.1437491242
5018,7.28,29.21%,0.0001,2.126488,0.0005153512
5019,9.14,5.90%,0.007,0.53926,0.06020518
5020,16.48,19.87%,0.0059,3.274576,0.0779120016
5021,5.97,38.67%,0.001,2.308599,0.003661401
5022,12.35,7.14%,0.0062,0.88179,0.071102902
5023,22.07,2.42%,0.0099,0.534094,0.2132054694
5024,12.76,33.53%,0.0055,4.278428,0.046648646
5025,18.78,7.96%,0.0077,1.494888,0.1330953624
5026,11.82,2.69%,0.0028,0.317958,0.0322057176
5027,23.27,16.00%,0.0038,3.7232,0.07427784
5028,16.89,10.02%,0.0062,1.692378,0.0942252564
5029,24.87,5.27%,0.0099,1.310649,0.2332375749
5030,3.06,28.00%,0.0073,0.8568,0.01608336
5031,6.21,25.42%,0.0099,1.578582,0.0458510382
5032,2.2,19.34%,0.0074,0.42548,0.013131448
5033,21.67,22.07%,0.0061,4.782569,0.1030133291
5034,17.49,39.38%,0.0021,6.887562,0.0222651198
5035,20.79,12.34%,0.0061,2.565486,0.1111695354
5036,0.2,22.36%,0.0043,0.04472,0.000667704
5037,1.29,19.31%,0.0012,0.249099,0.0012490812
5038,20.92,35.89%,0.0026,7.508188,0.0348707112
5039,21.14,30.91%,0.0081,6.534374,0.1183055706
5040,21.87,37.42%,0.0022,8.183754,0.0301097412
5041,11.21,0.14%,0.0087,0.015694,0.0973904622
5042,16.25,31.56%,0.0019,5.1285,0.02113085
5043,21.67,18.69%,0.0077,4.050123,0.1356730529
5044,14.72,5.25%,0.0093,0.7728,0.12970896
5045,7.36,7.12%,0.0079,0.524032,0.0540041472
5046,3.13,28.20%,0.0039,0.88266,0.008764626
5047,6.44,24.41%,0.0031,1.572004,0.0150907876
5048,10.48,19.89%,0.0017,2.084472,0.0142723976
5049,20.16,18.58%,0.0063,3.745728,0.1034099136
5050,23.2,17.32%,0.0075,4.01824,0.1438632
5051,0.05,4.05%,0.0042,0.002025,0.000201495
5052,0.35,24.65%,0.0056,0.086275,0.00147686
5053,7.87,0.46%,0.0068,0.036202,0.0532698264
5054,20.84,30.19%,0.0029,6.291596,0.0421903716
5055,18.72,8.71%,0.0014,1.630512,0.0239252832
5056,11.48,16.65%,0.0049,1.91142,0.046886042
5057,15.49,22.75%,0.0041,3.523975,0.0490607025
5058,16.19,10.04%,0.002,1.625476,0.029129048
5059,9.86,38.52%,0.0091,3.798072,0.0551635448
5060,8.45,19.45%,0.0083,1.643525,0.0564937425
5061,9.18,7.05%,0.005,0.64719,0.04266405
5062,3.79,26.58%,0.0038,1.007382,0.0105739484
5063,3.99,17.83%,0.0079,0.711417,0.0259008057
5064,24.68,9.09%,0.0096,2.243412,0.2153912448
5065,16.99,16.94%,0.003,2.878106,0.042335682
5066,18.3,11.68%,0.0044,2.13744,0.071115264
5067,4.67,12.56%,0.0083,0.586552,0.0338926184
5068,23.37,13.85%,0.0015,3.236745,0.0301998825
5069,14.9,13.31%,0.0045,1.98319,0.058125645
5070,6.48,8.48%,0.0083,0.549504,0.0492231168
5071,11.86,25.16%,0.0093,2.983976,0.0825470232
5072,20.97,26.69%,0.005,5.596893,0.076865535
5073,3.94,0.48%,0.0015,0.018912,0.005881632
5074,23.61,16.85%,0.0069,3.978285,0.1354588335
5075,12.02,34.30%,0.0054,4.12286,0.042644556
5076,19.13,12.54%,0.0061,2.398902,0.1020596978
5077,20.88,21.41%,0.0007,4.470408,0.0114867144
5078,23.93,14.00%,0.0027,3.3502,0.05556546
5079,15.53,20.84%,0.0073,3.236452,0.0897429004
5080,13.79,7.84%,0.0074,1.081136,0.0940455936
5081,9.39,32.61%,0.0011,3.062079,0.0069607131
5082,24.78,17.77%,0.0035,4.403406,0.071318079
5083,20.38,33.67%,0.0075,6.861946,0.101385405
5084,8.67,33.10%,0.005,2.86977,0.02900115
5085,20.13,23.19%,0.006,4.668147,0.092771118
5086,3.32,8.49%,0.0061,0.281868,0.0185326052
5087,0.98,20.14%,0.006,0.197372,0.004695768
5088,12.46,34.74%,0.0065,4.328604,0.052854074
5089,0.78,10.30%,0.0019,0.08034,0.001329354
5090,8.5,2.80%,0.0037,0.238,0.0305694
5091,12.1,6.47%,0.0011,0.78287,0.012448843
5092,12.05,32.51%,0.0017,3.917455,0.0138253265
5093,1.5,37.91%,0.0049,0.56865,0.004563615
5094,4.38,37.08%,0.0043,1.624104,0.0118503528
5095,4.84,29.83%,0.0018,1.443772,0.0061132104
5096,9.8,1.75%,0.0098,0.1715,0.0943593
5097,19.9,14.93%,0.0079,2.97107,0.133738547
5098,8.24,15.59%,0.0073,1.284616,0.0507743032
5099,11.73,9.08%,0.0064,1.065084,0.0682554624
5100,7.43,11.89%,0.0051,0.883427,0.0333875223
5101,1.8,39.93%,0.0053,0.71874,0.005730678
5102,0.23,18.68%,0.0066,0.042964,0.0012344376
5103,9.87,15.67%,0.0083,1.546629,0.0690839793
5104,4.24,37.11%,0.0065,1.573464,0.017332484
5105,22.24,18.63%,0.0053,4.143312,0.0959124464
5106,24,25.52%,0.0023,6.1248,0.04111296
5107,11.78,11.83%,0.0013,1.393574,0.0135023538
5108,0.56,18.66%,0.0066,0.104496,0.0030063264
5109,3.05,38.21%,0.0028,1.165405,0.005276866
5110,1.05,32.11%,0.004,0.337155,0.00285138
5111,19.64,23.42%,0.0075,4.599688,0.11280234
5112,5.84,19.62%,0.0092,1.145808,0.0431865664
5113,11.69,27.96%,0.0087,3.268524,0.0732668412
5114,20.02,34.73%,0.0005,6.952946,0.006533527
5115,15.76,17.10%,0.0036,2.69496,0.047034144
5116,11.22,21.94%,0.0078,2.461668,0.0683149896
5117,8.02,13.60%,0.0052,1.09072,0.036032256
5118,3.15,37.75%,0.0016,1.189125,0.0031374
5119,21.27,21.14%,0.0023,4.496478,0.0385791006
5120,23.08,3.01%,0.0024,0.694708,0.0537247008
5121,17.1,31.69%,0.0098,5.41899,0.114473898
5122,16.95,17.57%,0.0092,2.978115,0.128541342
5123,19.31,2.50%,0.0024,0.48275,0.0451854
5124,5.65,38.62%,0.0065,2.18203,0.022541805
5125,3.61,8.02%,0.0045,0.289522,0.014942151
5126,2.17,15.32%,0.0069,0.332444,0.0126791364
5127,24.85,20.47%,0.0011,5.086795,0.0217395255
5128,4.43,29.02%,0.0077,1.285586,0.0242119878
5129,4.65,31.10%,0.008,1.44615,0.0256308
5130,18.73,16.78%,0.0054,3.142894,0.0841703724
5131,17.42,37.01%,0.0022,6.447142,0.0241402876
5132,23.55,24.94%,0.0002,5.87337,0.003535326
5133,22.24,11.79%,0.0022,2.622096,0.0431593888
5134,17.32,30.36%,0.0016,5.258352,0.0192986368
5135,9.45,3.80%,0.0035,0.3591,0.03181815
5136,3.37,13.74%,0.0007,0.463038,0.0020348734
5137,3.64,3.09%,0.0067,0.112476,0.0236344108
5138,5.93,11.81%,0.0088,0.700333,0.0460210696
5139,20.83,17.95%,0.0095,3.738985,0.1623646425
5140,7.93,16.88%,0.0092,1.338584,0.0606410272
5141,14.55,36.89%,0.0022,5.367495,0.020201511
5142,11.14,35.91%,0.0088,4.000374,0.0628287088
5143,4.97,18.50%,0.004,0.91945,0.0162022
5144,19.19,6.04%,0.0034,1.159076,0.0613051416
5145,3.15,6.56%,0.0096,0.20664,0.028256256
5146,24.43,21.47%,0.0014,5.245121,0.0268588306
5147,13.99,35.76%,0.0056,5.002824,0.0503281856
5148,7.99,14.74%,0.0018,1.177726,0.0122620932
5149,20.86,24.15%,0.0049,5.03769,0.077529319
5150,10.39,3.78%,0.0005,0.392742,0.004998629
5151,2.77,31.84%,0.01,0.881968,0.01888032
5152,11.38,17.27%,0.0026,1.965326,0.0244781524
5153,22.79,12.62%,0.0014,2.876098,0.0278794628
5154,22.15,24.78%,0.0079,5.48877,0.131623717
5155,21.85,5.00%,0.0089,1.0925,0.18474175
5156,0.54,6.17%,0.0092,0.033318,0.0046614744
5157,19.33,8.31%,0.004,1.606323,0.070894708
5158,13.68,9.10%,0.0097,1.24488,0.120620664
5159,20.48,16.82%,0.0022,3.444736,0.0374775808
5160,17.83,26.16%,0.0032,4.664328,0.0421301504
5161,12.84,24.07%,0.0048,3.090588,0.0467971776
5162,21.17,27.29%,0.0037,5.777293,0.0569530159
5163,23.74,1.38%,0.0024,0.327612,0.0561897312
5164,18.9,0.55%,0.0025,0.10395,0.046990125
5165,14.86,26.57%,0.0002,3.948302,0.0021823396
5166,4.56,37.58%,0.0034,1.713648,0.0096775968
5167,10.82,19.09%,0.0073,2.065538,0.0639075726
5168,5.12,13.09%,0.0094,0.670208,0.0418280448
5169,11.97,30.62%,0.0068,3.665214,0.0564725448
5170,10.95,0.38%,0.0018,0.04161,0.019635102
5171,11.1,2.83%,0.0085,0.31413,0.091679895
5172,0.43,29.10%,0.002,0.12513,0.00060974
5173,10.43,4.26%,0.0046,0.444318,0.0459341372
5174,21.04,39.67%,0.0087,8.346568,0.1104328584
5175,18.03,38.58%,0.0086,6.955974,0.0952366236
5176,0.08,36.76%,0.0045,0.029408,0.000227664
5177,20.91,2.14%,0.0016,0.447474,0.0327400416
5178,16.63,2.96%,0.0091,0.492248,0.1468535432
5179,1.54,9.56%,0.002,0.147224,0.002785552
5180,5.23,0.25%,0.0053,0.013075,0.0276497025
5181,11.08,1.30%,0.0011,0.14404,0.012029556
5182,8.44,37.77%,0.0069,3.187788,0.0362402628
5183,15.72,33.24%,0.0048,5.225328,0.0503744256
5184,4.63,15.41%,0.006,0.713483,0.023499102
5185,0.81,29.67%,0.0032,0.240327,0.0018229536
5186,18.82,8.57%,0.0073,1.612874,0.1256120198
5187,19.79,16.33%,0.0003,3.231707,0.0049674879
5188,21.72,14.04%,0.0066,3.049488,0.1232253792
5189,16.25,28.53%,0.0023,4.636125,0.0267119125
5190,8.64,29.00%,0.0011,2.5056,0.00674784
5191,10.87,29.53%,0.0084,3.209911,0.0643447476
5192,16.24,28.16%,0.0049,4.573184,0.0571673984
5193,9.33,32.14%,0.0031,2.998662,0.0196271478
5194,15.47,24.68%,0.0023,3.817996,0.0267996092
5195,22.88,1.71%,0.0014,0.391248,0.0314842528
5196,13.79,0.34%,0.0037,0.046886,0.0508495218
5197,9.48,18.50%,0.0055,1.7538,0.0424941
5198,15.28,8.23%,0.0093,1.257544,0.1304088408
5199,3.06,36.64%,0,1.121184,0
5200,4.37,23.65%,0.0033,1.033505,0.0110104335
5201,10.67,17.61%,0.0088,1.878987,0.0773609144
5202,19.24,22.83%,0.0067,4.392492,0.0994783036
5203,9.02,35.50%,0.0013,3.2021,0.00756327
5204,14.41,26.99%,0.0057,3.889259,0.0599682237
5205,16.16,36.45%,0.0007,5.89032,0.007188776
5206,5.33,21.39%,0.0013,1.140087,0.0054468869
5207,8.47,8.02%,0.0022,0.679294,0.0171395532
5208,17.07,2.46%,0.009,0.419922,0.149850702
5209,18.7,29.61%,0.0068,5.53707,0.089507924
5210,3.78,35.58%,0,1.344924,0
5211,20.24,15.20%,0.0075,3.07648,0.1287264
5212,22.21,38.70%,0.0002,8.59527,0.002722946
5213,9.31,24.69%,0.0045,2.298639,0.0315511245
5214,8.86,25.44%,0.0003,2.253984,0.0019818048
5215,1.96,24.46%,0.0038,0.479416,0.0056262192
5216,4.79,36.29%,0.0005,1.738291,0.0015258545
5217,15.71,34.57%,0.0033,5.430947,0.0339208749
5218,1.58,35.24%,0.003,0.556792,0.003069624
5219,8.63,15.38%,0.0046,1.327294,0.0335924476
5220,6.39,26.63%,0.0064,1.701657,0.0300053952
5221,3.05,32.31%,0.0014,0.985455,0.002890363
5222,3.44,24.60%,0.0039,0.84624,0.010115664
5223,6.53,19.49%,0.0058,1.272697,0.0304923574
5224,4.96,30.55%,0.0034,1.51528,0.011712048
5225,6.21,23.89%,0.0087,1.483569,0.0411199497
5226,1.58,24.11%,0.0031,0.380938,0.0037170922
5227,11.15,17.48%,0.0061,1.94902,0.056125978
5228,7.64,15.25%,0.0073,1.1651,0.04726677
5229,24.61,9.29%,0.0097,2.286269,0.2165401907
5230,4.92,11.08%,0.005,0.545136,0.02187432
5231,8.3,9.57%,0.0074,0.79431,0.055542106
5232,10.46,8.41%,0.0027,0.879686,0.0258668478
5233,15.25,7.95%,0.0042,1.212375,0.058958025
5234,1.66,3.31%,0,0.054946,0
5235,7.45,4.07%,0.0054,0.303215,0.038592639
5236,10.56,19.11%,0.0028,2.018016,0.0239175552
5237,14.94,6.00%,0.0031,0.8964,0.04353516
5238,21.64,6.70%,0.0037,1.44988,0.074703444
5239,7.59,27.17%,0.0078,2.062203,0.0431168166
5240,10.85,12.12%,0.0011,1.31502,0.010488478
5241,9.09,4.81%,0.0051,0.437229,0.0441291321
5242,0.68,34.77%,0.0009,0.236436,0.0003992076
5243,6.83,9.68%,0.0019,0.661144,0.0117208264
5244,2.14,14.86%,0.0003,0.318004,0.0005465988
5245,18.34,1.06%,0.0027,0.194404,0.0489931092
5246,11.33,4.13%,0.0081,0.467929,0.0879827751
5247,21.6,29.31%,0.0022,6.33096,0.033591888
5248,3.97,5.33%,0.0001,0.211601,0.0003758399
5249,7.53,8.29%,0.0025,0.624237,0.0172644075
5250,13.94,35.19%,0.0074,4.905486,0.0668554036
5251,7.71,10.09%,0.0027,0.777939,0.0187165647
5252,13.97,24.36%,0.0008,3.403092,0.0084535264
5253,10.67,8.85%,0.0075,0.944295,0.0729427875
5254,21.57,25.26%,0.0072,5.448582,0.1160742096
5255,3.23,23.84%,0.0057,0.770032,0.0140218176
5256,20.79,36.15%,0.004,7.515585,0.05309766
5257,23.44,16.16%,0.0068,3.787904,0.1336342528
5258,2.75,24.81%,0.0004,0.682275,0.00082709
5259,14.98,0.45%,0.007,0.06741,0.10438813
5260,23.56,37.44%,0.0087,8.820864,0.1282304832
5261,18.5,30.73%,0.0002,5.68505,0.00256299
5262,20.06,22.80%,0.0062,4.57368,0.096015184
5263,7.24,6.86%,0.0034,0.496664,0.0229273424
5264,7.78,24.60%,0.0013,1.91388,0.007625956
5265,22.09,12.70%,0.0065,2.80543,0.125349705
5266,21.02,12.44%,0.0021,2.614888,0.0386507352
5267,24.08,13.97%,0.0026,3.363976,0.0538616624
5268,22.12,20.00%,0.0034,4.424,0.0601664
5269,21.12,11.28%,0.0047,2.382336,0.0880670208
5270,0.68,22.96%,0.0044,0.156128,0.0023050368
5271,13.85,10.12%,0.0075,1.40162,0.09336285
5272,9.02,8.17%,0.0014,0.736934,0.0115962924
5273,19.75,0.99%,0.0081,0.195525,0.1583912475
5274,3.88,32.74%,0.0056,1.270312,0.0146142528
5275,0.26,4.01%,0.001,0.010426,0.000249574
5276,18.99,6.92%,0.0018,1.314108,0.0318166056
5277,15.5,38.04%,0.003,5.8962,0.0288114
5278,14.17,2.46%,0.0003,0.348582,0.0041464254
5279,6.07,37.50%,0.0077,2.27625,0.029211875
5280,22.08,14.67%,0.0003,3.239136,0.0056522592
5281,8.4,16.61%,0.0089,1.39524,0.062342364
5282,14.6,34.01%,0.0001,4.96546,0.000963454
5283,1.48,24.58%,0.0047,0.363784,0.0052462152
5284,5.49,35.32%,0.0008,1.939068,0.0028407456
5285,17.3,16.63%,0.0043,2.87699,0.062018943
5286,1.17,10.32%,0.0093,0.120744,0.0097580808
5287,5.29,9.54%,0.0007,0.504666,0.0033497338
5288,13.81,6.87%,0.0001,0.948747,0.0012861253
5289,14.77,18.33%,0.0074,2.707341,0.0892636766
5290,2.43,6.28%,0.0084,0.152604,0.0191301264
5291,14.62,22.27%,0.003,3.255874,0.034092378
5292,19.87,2.31%,0.0018,0.458997,0.0349398054
5293,16.09,11.04%,0.0087,1.776336,0.1245288768
5294,7.03,4.79%,0.001,0.336737,0.006693263
5295,2.62,6.89%,0.0061,0.180518,0.0148808402
5296,6.35,9.99%,0.0008,0.634365,0.004572508
